Dataset_Number,File_Name,LTER_SITE,Sub_Site,Sub_Site_2,Treatment,Treatment 2,Date,Nitrification,Mineralization,Total Soil C,Total soil C (%),Total soil N (%),Total SoilN,Soil Organic Matter,Change_NH4,Change_NO3,Initial_NH4,Final_NH4,Initial_NO3,Final_NO3,Net Nitrification,Net mineralization,T0 collection date,T30 extraction date,N min Lab,N min Field,Nit Field,CO2 Treatment,Nitrogen Treatment,labile c
42,HB_2,Hubbard Brook,,LT172,BearBrook,,10/17/02,0.19,0.34,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT174,BearBrook,,10/17/02,0.75,6.67,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT174,BearBrook,,10/17/02,0.64,1.78,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT174,BearBrook,,10/17/02,0.12,0.16,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT142,BearBrook,,10/17/02,6.89,12.39,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT142,BearBrook,,10/17/02,1.75,1.98,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT142,BearBrook,,10/17/02,0.68,0.56,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT144,BearBrook,,10/17/02,5.74,6.76,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT144,BearBrook,,10/17/02,2.43,2.83,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT144,BearBrook,,10/17/02,0.48,0.46,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT147,BearBrook,,10/17/02,4.04,0.66,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT147,BearBrook,,10/17/02,1.16,1.23,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT147,BearBrook,,10/17/02,0.35,0.38,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT152,BearBrook,,10/17/02,1,-0.12,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT152,BearBrook,,10/17/02,1.13,1.1,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT152,BearBrook,,10/17/02,0.36,0.4,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT154,BearBrook,,10/17/02,2.41,6.67,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT154,BearBrook,,10/17/02,0.94,0.95,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT154,BearBrook,,10/17/02,0.45,0.42,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-1,BearBrook,,10/17/02,0.05,2.76,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-1,BearBrook,,10/17/02,0.19,0.51,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-1,BearBrook,,10/17/02,0.03,0.03,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-2,BearBrook,,10/17/02,-0.03,4.46,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-2,BearBrook,,10/17/02,0.07,1.6,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-2,BearBrook,,10/17/02,0.14,-1.04,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-3,BearBrook,,10/17/02,-0.05,1.96,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-3,BearBrook,,10/17/02,-0.01,0.72,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-3,BearBrook,,10/17/02,-0.01,0.02,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-4,BearBrook,,10/17/02,-0.06,7.16,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-4,BearBrook,,10/17/02,-0.02,0.73,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-4,BearBrook,,10/17/02,0.08,0.09,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-5,BearBrook,,10/17/02,-0.03,6.44,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-5,BearBrook,,10/17/02,0.59,2.76,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-5,BearBrook,,10/17/02,0.13,0.14,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-1,W1,,7/21/03,1.17,6.01,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-1,W1,,7/21/03,-9999,-9999,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-1,W1,,7/21/03,0.82,1.01,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-2,W1,,7/21/03,0.03,3.33,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-2,W1,,7/21/03,0.65,3.58,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-2,W1,,7/21/03,0.6,0.68,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-3,W1,,7/21/03,0.64,4.83,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-3,W1,,7/21/03,8.82,8.78,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-3,W1,,7/21/03,1.37,-0.19,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-4,W1,,7/21/03,0.15,1.75,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-4,W1,,7/21/03,0.13,6.41,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-4,W1,,7/21/03,0.35,1.26,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-5,W1,,7/21/03,2.94,7.85,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-5,W1,,7/21/03,6,5.99,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-5,W1,,7/21/03,0.8,0.81,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-1,W1,,7/21/03,6.39,16.19,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-1,W1,,7/21/03,4.39,4.47,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-1,W1,,7/21/03,1.73,1.77,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-2,W1,,7/21/03,-9999,-9999,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-2,W1,,7/21/03,3.63,1.49,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-2,W1,,7/21/03,1.86,1.3,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-3,W1,,7/21/03,12.32,18.22,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-3,W1,,7/21/03,2.78,-1.2,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-3,W1,,7/21/03,0.29,0.19,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-4,W1,,7/21/03,7.94,10.85,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-4,W1,,7/21/03,4.07,3.71,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-4,W1,,7/21/03,1.14,0.84,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-5,W1,,7/21/03,5.51,7.36,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-5,W1,,7/21/03,3.07,-0.5,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-5,W1,,7/21/03,0.8,-0.12,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-1,W1,,7/21/03,2.57,12.12,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-1,W1,,7/21/03,2.6,0.58,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-1,W1,,7/21/03,0.31,0.22,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-2,W1,,7/21/03,4.75,8.55,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-2,W1,,7/21/03,3.77,2.6,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-2,W1,,7/21/03,0.66,0.08,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-3,W1,,7/21/03,3.56,8.66,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-3,W1,,7/21/03,3.21,1.27,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-3,W1,,7/21/03,0.52,0.13,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-4,W1,,7/21/03,7.63,8.75,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-4,W1,,7/21/03,2.05,-0.13,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-4,W1,,7/21/03,0.53,0.52,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-5,W1,,7/21/03,18.95,23.61,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-5,W1,,7/21/03,2.47,0.33,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-5,W1,,7/21/03,0.61,0.65,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-1,W1,,7/21/03,3.43,7.44,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-1,W1,,7/21/03,2.3,2.6,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-1,W1,,7/21/03,0.38,0.48,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-2,W1,,7/21/03,5.14,7.49,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-2,W1,,7/21/03,3.33,2.2,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-2,W1,,7/21/03,0.42,0.48,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-3,W1,,7/21/03,4.51,5.44,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-3,W1,,7/21/03,2.98,2.79,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-3,W1,,7/21/03,0.67,0.73,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-4,W1,,7/21/03,6.12,10.43,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-4,W1,,7/21/03,2.34,2.61,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-4,W1,,7/21/03,0.26,0.33,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-5,W1,,7/21/03,2.49,4.51,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-5,W1,,7/21/03,2.21,2.73,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-5,W1,,7/21/03,0.72,0.7,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-1,BearBrook,,7/22/03,0.3,15.13,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-1,BearBrook,,7/22/03,3.34,19.38,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-1,BearBrook,,7/22/03,0.62,1,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-2,BearBrook,,7/22/03,5.34,17.92,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-2,BearBrook,,7/22/03,8.55,8.81,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-2,BearBrook,,7/22/03,0.44,0.25,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-3,BearBrook,,7/22/03,0,9.33,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-3,BearBrook,,7/22/03,-0.01,2.59,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-3,BearBrook,,7/22/03,0.29,0.59,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-4,BearBrook,,7/22/03,0.27,5.78,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-4,BearBrook,,7/22/03,0.37,2.54,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-4,BearBrook,,7/22/03,0.31,0.36,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-5,BearBrook,,7/22/03,0.04,19.36,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-5,BearBrook,,7/22/03,0.84,4.66,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,SF-5,BearBrook,,7/22/03,0.75,0.82,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT104,BearBrook,,7/22/03,2.05,14.46,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT104,BearBrook,,7/22/03,2.76,7.45,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT104,BearBrook,,7/22/03,1.23,1.42,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT107,BearBrook,,7/22/03,11.13,15.23,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT107,BearBrook,,7/22/03,2.49,2.26,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT107,BearBrook,,7/22/03,0.63,0.43,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT110,BearBrook,,7/22/03,12.07,26.15,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT110,BearBrook,,7/22/03,5.93,5.94,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT110,BearBrook,,7/22/03,1.78,1.61,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT114,BearBrook,,7/22/03,10.65,17.88,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT114,BearBrook,,7/22/03,4.28,4.13,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT114,BearBrook,,7/22/03,1.81,1.79,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT115,BearBrook,,7/22/03,4.74,18.52,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT115,BearBrook,,7/22/03,5.62,6.71,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT115,BearBrook,,7/22/03,1.11,1.03,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT142,BearBrook,,7/22/03,6.18,-5.63,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT142,BearBrook,,7/22/03,4.24,4.87,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT142,BearBrook,,7/22/03,1.05,0.83,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT144,BearBrook,,7/22/03,21.36,45.15,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT144,BearBrook,,7/22/03,7.86,5.76,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT144,BearBrook,,7/22/03,1.77,1.44,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT147,BearBrook,,7/22/03,6.76,15.57,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT147,BearBrook,,7/22/03,5.58,5.46,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT147,BearBrook,,7/22/03,0.98,0.92,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT152,BearBrook,,7/22/03,2.98,11.63,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT152,BearBrook,,7/22/03,3.24,3.73,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT152,BearBrook,,7/22/03,0.78,0.71,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT154,BearBrook,,7/22/03,7.55,22.47,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT154,BearBrook,,7/22/03,4.19,4.38,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT154,BearBrook,,7/22/03,1.56,1.59,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT162,BearBrook,,7/22/03,0.01,2.53,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT162,BearBrook,,7/22/03,-0.02,0.94,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT162,BearBrook,,7/22/03,0.1,0.39,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT163,BearBrook,,7/22/03,-0.05,6.91,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT163,BearBrook,,7/22/03,-0.08,3.03,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT163,BearBrook,,7/22/03,-0.03,0.86,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT168,BearBrook,,7/22/03,0.04,2.2,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT168,BearBrook,,7/22/03,0.05,2.17,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT168,BearBrook,,7/22/03,0.21,0.58,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT172,BearBrook,,7/22/03,0.14,5.01,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT172,BearBrook,,7/22/03,0.56,2.95,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT172,BearBrook,,7/22/03,0.35,0.91,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT174,BearBrook,,7/22/03,2.23,13.17,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT174,BearBrook,,7/22/03,3.91,5.79,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LT174,BearBrook,,7/22/03,0.06,0.14,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-1,W1,,7/19/04,3.48,20.52,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-1,W1,,7/19/04,7.28,15.63,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-1,W1,,7/19/04,2.88,2.98,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-2,W1,,7/19/04,0.02,0.61,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-2,W1,,7/19/04,0.03,-1.43,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-2,W1,,7/19/04,0.14,0.13,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-3,W1,,7/19/04,0.22,7.42,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-3,W1,,7/19/04,8.05,5.22,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-3,W1,,7/19/04,0.73,-0.07,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-4,W1,,7/19/04,0.12,11.56,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-4,W1,,7/19/04,0.12,3.28,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-4,W1,,7/19/04,0.19,1.02,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-5,W1,,7/19/04,2.66,6.91,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-5,W1,,7/19/04,7.05,7.17,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY2-5,W1,,7/19/04,1.27,1.05,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-1,W1,,7/19/04,11.75,10.28,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-1,W1,,7/19/04,3.11,2.85,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-1,W1,,7/19/04,1.13,1.15,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-2,W1,,7/19/04,6.5,7.89,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-2,W1,,7/19/04,4.74,4.39,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-2,W1,,7/19/04,0.81,0.81,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-3,W1,,7/19/04,12.54,17.52,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-3,W1,,7/19/04,2.6,2.33,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-3,W1,,7/19/04,0.79,0.67,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-4,W1,,7/19/04,9.04,11.98,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-4,W1,,7/19/04,3.04,2.36,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-4,W1,,7/19/04,1.24,1.06,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-5,W1,,7/19/04,3.16,13.23,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-5,W1,,7/19/04,5.06,4.01,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY3-5,W1,,7/19/04,0.87,0.64,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-1,W1,,7/19/04,1.18,1.45,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-1,W1,,7/19/04,4.08,2.36,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-1,W1,,7/19/04,0.87,0.47,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-2,W1,,7/19/04,6.76,5.04,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-2,W1,,7/19/04,3.41,1.79,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-2,W1,,7/19/04,0.62,0.5,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-3,W1,,7/19/04,4.61,2.03,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-3,W1,,7/19/04,3.08,1.9,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-3,W1,,7/19/04,1.14,0.99,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-4,W1,,7/19/04,5.08,11.42,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-4,W1,,7/19/04,2.53,1.75,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-4,W1,,7/19/04,1.1,1.01,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-5,W1,,7/20/04,11.27,9.84,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-5,W1,,7/20/04,2.18,1.23,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY4-5,W1,,7/20/04,0.64,0.66,,,,,,,,,,,,,0.00E+00,,,,,,,,
42,HB_2,Hubbard Brook,,LY6-1,W1,,7/20/04,1.23,12.5,,,,,,,,,,,,,0.00E+00,,,,,,,,
